nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
52769,-0.091 ,0.046 ,1.600 ,0.147 
52770,1.946 ,0.046 ,1.600 ,0.164 
52771,4.189 ,0.046 ,1.600 ,0.365 
52772,3.679 ,0.046 ,1.600 ,0.258 
52773,-2.006 ,0.047 ,1.600 ,0.149 
52774,-0.026 ,0.047 ,1.600 ,0.192 
52775,4.173 ,0.047 ,1.600 ,0.109 
52776,-3.997 ,0.047 ,1.600 ,0.000 
52777,0.003 ,0.047 ,1.600 ,0.000 
52778,-4.021 ,0.047 ,1.600 ,0.188 
52779,-2.078 ,0.047 ,1.600 ,0.141 
52780,1.977 ,0.047 ,1.600 ,0.210 
52781,1.761 ,0.047 ,1.600 ,0.156 
52782,-2.054 ,0.047 ,1.600 ,0.168 
52783,-1.795 ,0.047 ,1.600 ,0.213 
52784,4.190 ,0.047 ,1.600 ,0.370 
52785,4.003 ,0.047 ,1.600 ,0.000 
52786,-0.153 ,0.047 ,1.600 ,0.147 
52787,-1.770 ,0.047 ,1.600 ,0.250 
52788,-4.072 ,0.047 ,1.600 ,0.166 
52789,-2.043 ,0.047 ,1.600 ,0.185 
52790,-0.004 ,0.047 ,1.600 ,0.128 
52791,0.248 ,0.047 ,1.600 ,0.271 
52792,-1.607 ,0.047 ,1.600 ,0.336 
52793,3.979 ,0.047 ,1.600 ,0.386 
52794,-3.806 ,0.047 ,1.600 ,0.205 
52795,4.190 ,0.047 ,1.600 ,0.372 
52796,3.985 ,0.047 ,1.600 ,0.370 
52797,-3.820 ,0.047 ,1.600 ,0.197 
52798,4.189 ,0.047 ,1.600 ,0.373 
52799,-2.010 ,0.047 ,1.600 ,0.212 
52800,4.256 ,0.047 ,1.600 ,0.476 
52801,-1.827 ,0.047 ,1.600 ,0.063 
52802,-2.088 ,0.047 ,1.600 ,0.142 
52803,-2.021 ,0.047 ,1.600 ,0.213 
52804,-4.101 ,0.047 ,1.600 ,0.155 
52805,1.826 ,0.047 ,1.600 ,0.139 
52806,-2.036 ,0.048 ,1.600 ,0.193 
52807,-3.827 ,0.048 ,1.600 ,0.067 
52808,4.190 ,0.048 ,1.600 ,0.375 
52809,-0.048 ,0.048 ,1.600 ,0.194 
52810,3.725 ,0.048 ,1.600 ,0.253 
52811,-0.028 ,0.048 ,1.600 ,0.201 
52812,1.870 ,0.048 ,1.600 ,0.137 
52813,0.180 ,0.048 ,1.600 ,0.141 
52814,-2.023 ,0.048 ,1.600 ,0.216 
52815,-3.794 ,0.048 ,1.600 ,0.220 
52816,-4.122 ,0.048 ,1.600 ,0.146 
52817,-0.073 ,0.048 ,1.600 ,0.170 
52818,-4.607 ,0.048 ,1.600 ,0.289 
52819,2.339 ,0.048 ,1.600 ,0.354 
52820,0.244 ,0.048 ,1.600 ,0.267 
52821,2.809 ,0.048 ,1.600 ,0.395 
52822,-4.033 ,0.048 ,1.600 ,0.203 
52823,1.944 ,0.048 ,1.600 ,0.175 
52824,-3.788 ,0.048 ,1.600 ,0.231 
52825,-2.013 ,0.048 ,1.600 ,0.221 
52826,-0.010 ,0.048 ,1.600 ,0.200 
52827,-2.110 ,0.048 ,1.600 ,0.131 
52828,2.390 ,0.048 ,1.600 ,0.369 
52829,1.921 ,0.048 ,1.600 ,0.155 
52830,-3.767 ,0.048 ,1.600 ,0.258 
52831,-4.092 ,0.048 ,1.600 ,0.159 
52832,2.176 ,0.049 ,1.600 ,0.138 
52833,4.187 ,0.049 ,1.600 ,0.392 
52834,0.212 ,0.049 ,1.600 ,0.234 
52835,3.958 ,0.049 ,1.600 ,0.373 
52836,-2.058 ,0.049 ,1.600 ,0.175 
52837,-2.232 ,0.049 ,1.600 ,0.160 
52838,-0.024 ,0.049 ,1.600 ,0.213 
52839,-2.010 ,0.049 ,1.600 ,0.226 
52840,3.906 ,0.049 ,1.600 ,0.276 
52841,-4.033 ,0.049 ,1.600 ,0.209 
52842,-1.740 ,0.049 ,1.600 ,0.283 
52843,2.652 ,0.049 ,1.600 ,0.395 
52844,3.970 ,0.049 ,1.600 ,0.395 
52845,0.251 ,0.049 ,1.600 ,0.277 
52846,-4.033 ,0.049 ,1.600 ,0.211 
52847,4.296 ,0.049 ,1.600 ,0.521 
52848,1.807 ,0.049 ,1.600 ,0.154 
52849,3.872 ,0.049 ,1.600 ,0.236 
52850,0.197 ,0.049 ,1.600 ,0.218 
52851,-2.220 ,0.049 ,1.600 ,0.155 
52852,-4.033 ,0.049 ,1.600 ,0.213 
52853,2.209 ,0.049 ,1.600 ,0.247 
52854,-0.027 ,0.049 ,1.600 ,0.216 
52855,1.962 ,0.049 ,1.600 ,0.213 
52856,-0.067 ,0.050 ,1.600 ,0.183 
52857,-2.009 ,0.050 ,1.600 ,0.233 
52858,1.965 ,0.050 ,1.600 ,0.218 
52859,-4.034 ,0.050 ,1.600 ,0.214 
52860,-0.053 ,0.050 ,1.600 ,0.207 
52861,1.963 ,0.050 ,1.600 ,0.215 
52862,0.247 ,0.050 ,1.600 ,0.274 
52863,-0.350 ,0.050 ,1.600 ,0.197 
52864,4.233 ,0.050 ,1.600 ,0.448 
52865,1.978 ,0.050 ,1.600 ,0.242 
52866,2.217 ,0.050 ,1.600 ,0.256 
52867,1.947 ,0.050 ,1.600 ,0.193 
52868,0.228 ,0.050 ,1.600 ,0.256 
52869,1.962 ,0.050 ,1.600 ,0.218 
52870,1.963 ,0.050 ,1.600 ,0.219 
52871,2.191 ,0.050 ,1.600 ,0.232 
52872,-3.818 ,0.050 ,1.600 ,0.216 
52873,0.186 ,0.050 ,1.600 ,0.216 
52874,-2.021 ,0.050 ,1.600 ,0.234 
52875,2.827 ,0.050 ,1.600 ,0.396 
52876,-2.011 ,0.050 ,1.600 ,0.238 
52877,-3.776 ,0.051 ,1.600 ,0.250 
52878,-4.032 ,0.051 ,1.600 ,0.224 
52879,2.347 ,0.051 ,1.600 ,0.358 
52880,2.180 ,0.051 ,1.600 ,0.239 
52881,-4.007 ,0.051 ,1.600 ,0.208 
52882,-3.696 ,0.051 ,1.600 ,0.314 
52883,4.914 ,0.051 ,1.600 ,0.634 
52884,-1.599 ,0.051 ,1.600 ,0.338 
52885,-3.830 ,0.051 ,1.600 ,0.000 
52886,4.170 ,0.051 ,1.600 ,0.000 
52887,-0.054 ,0.051 ,1.600 ,0.213 
52888,2.194 ,0.051 ,1.600 ,0.237 
52889,2.187 ,0.051 ,1.600 ,0.238 
52890,3.991 ,0.051 ,1.600 ,0.439 
52891,-0.052 ,0.051 ,1.600 ,0.217 
52892,-1.830 ,0.051 ,1.600 ,0.000 
52893,0.182 ,0.051 ,1.600 ,0.226 
52894,-3.994 ,0.051 ,1.600 ,0.000 
52895,0.006 ,0.051 ,1.600 ,0.000 
52896,4.006 ,0.051 ,1.600 ,0.000 
52897,-0.359 ,0.051 ,1.600 ,0.200 
52898,1.925 ,0.051 ,1.600 ,0.176 
52899,2.170 ,0.052 ,1.600 ,0.000 
52900,0.340 ,0.052 ,1.600 ,0.331 
52901,-0.053 ,0.052 ,1.600 ,0.218 
52902,1.122 ,0.052 ,1.600 ,0.329 
52903,0.170 ,0.052 ,1.600 ,0.000 
52904,-0.052 ,0.052 ,1.600 ,0.220 
52905,4.487 ,0.052 ,1.600 ,0.596 
52906,-2.082 ,0.052 ,1.600 ,0.162 
52907,0.279 ,0.052 ,1.600 ,0.302 
52908,-3.993 ,0.052 ,1.600 ,0.000 
52909,0.007 ,0.052 ,1.600 ,0.000 
52910,4.007 ,0.052 ,1.600 ,0.000 
52911,-4.289 ,0.052 ,1.600 ,0.201 
52912,0.006 ,0.052 ,1.600 ,0.024 
52913,-1.749 ,0.052 ,1.600 ,0.278 
52914,4.179 ,0.052 ,1.600 ,0.441 
52915,-1.803 ,0.052 ,1.600 ,0.224 
52916,-3.994 ,0.052 ,1.600 ,0.023 
52917,-1.790 ,0.052 ,1.600 ,0.234 
52918,0.267 ,0.052 ,1.600 ,0.295 
52919,1.918 ,0.052 ,1.600 ,0.174 
52920,-2.193 ,0.052 ,1.600 ,0.152 
52921,3.706 ,0.052 ,1.600 ,0.262 
52922,-3.821 ,0.052 ,1.600 ,0.233 
52923,4.235 ,0.052 ,1.600 ,0.457 
52924,-2.046 ,0.052 ,1.600 ,0.216 
52925,-1.821 ,0.053 ,1.600 ,0.228 
52926,-0.094 ,0.053 ,1.600 ,0.175 
52927,4.006 ,0.053 ,1.600 ,0.070 
52928,0.239 ,0.053 ,1.600 ,0.271 
52929,3.983 ,0.053 ,1.600 ,0.460 
52930,-1.712 ,0.053 ,1.600 ,0.304 
52931,2.008 ,0.053 ,1.600 ,0.000 
52932,-1.992 ,0.053 ,1.600 ,0.000 
52933,3.994 ,0.053 ,1.600 ,0.404 
52934,-4.008 ,0.053 ,1.600 ,0.249 
52935,-4.008 ,0.053 ,1.600 ,0.248 
52936,2.262 ,0.053 ,1.600 ,0.310 
52937,1.943 ,0.053 ,1.600 ,0.203 
52938,3.788 ,0.053 ,1.600 ,0.245 
52939,2.191 ,0.053 ,1.600 ,0.245 
52940,4.266 ,0.053 ,1.600 ,0.495 
52941,-1.727 ,0.053 ,1.600 ,0.297 
52942,-4.008 ,0.053 ,1.600 ,0.247 
52943,-4.008 ,0.053 ,1.600 ,0.251 
52944,-3.804 ,0.053 ,1.600 ,0.232 
52945,-0.006 ,0.053 ,1.600 ,0.231 
52946,1.989 ,0.053 ,1.600 ,0.277 
52947,-1.777 ,0.053 ,1.600 ,0.251 
52948,-3.759 ,0.053 ,1.600 ,0.272 
52949,-4.007 ,0.053 ,1.600 ,0.252 
52950,-4.068 ,0.053 ,1.600 ,0.206 
52951,1.922 ,0.053 ,1.600 ,0.182 
52952,-0.070 ,0.053 ,1.600 ,0.203 
52953,1.080 ,0.053 ,1.600 ,0.332 
52954,4.232 ,0.053 ,1.600 ,0.454 
52955,-3.807 ,0.053 ,1.600 ,0.231 
52956,-4.008 ,0.053 ,1.600 ,0.253 
52957,2.181 ,0.053 ,1.600 ,0.253 
52958,-0.007 ,0.053 ,1.600 ,0.247 
52959,3.849 ,0.053 ,1.600 ,0.263 
52960,-4.047 ,0.053 ,1.600 ,0.227 
52961,1.862 ,0.053 ,1.600 ,0.148 
52962,-3.827 ,0.053 ,1.600 ,0.074 
52963,-0.041 ,0.053 ,1.600 ,0.238 
52964,-1.806 ,0.053 ,1.600 ,0.226 
52965,-1.269 ,0.053 ,1.600 ,0.348 
52966,-4.604 ,0.053 ,1.600 ,0.290 
52967,-3.797 ,0.053 ,1.600 ,0.238 
52968,-3.603 ,0.053 ,1.600 ,0.340 
52969,-0.005 ,0.054 ,1.600 ,0.249 
52970,2.171 ,0.054 ,1.600 ,0.031 
52971,-2.037 ,0.054 ,1.600 ,0.244 
52972,-0.343 ,0.054 ,1.600 ,0.200 
52973,-1.827 ,0.054 ,1.600 ,0.071 
52974,-0.105 ,0.054 ,1.600 ,0.172 
52975,-2.085 ,0.054 ,1.600 ,0.170 
52976,0.248 ,0.054 ,1.600 ,0.280 
52977,2.383 ,0.054 ,1.600 ,0.369 
52978,3.868 ,0.054 ,1.600 ,0.260 
52979,-0.410 ,0.054 ,1.600 ,0.220 
52980,-3.806 ,0.054 ,1.600 ,0.234 
52981,-4.140 ,0.054 ,1.600 ,0.180 
52982,3.881 ,0.054 ,1.600 ,0.278 
52983,4.227 ,0.050 ,1.600 ,0.435 
52984,-1.817 ,0.051 ,1.600 ,0.218 
52985,-0.006 ,0.052 ,1.600 ,0.232 
52986,-4.087 ,0.053 ,1.600 ,0.189 
52987,-2.124 ,0.054 ,1.600 ,0.153 
52988,0.195 ,0.054 ,1.600 ,0.237 
52989,-1.754 ,0.054 ,1.600 ,0.277 
52990,-0.014 ,0.054 ,1.600 ,0.256 
52991,-2.249 ,0.054 ,1.600 ,0.171 
52992,-1.998 ,0.054 ,1.600 ,0.136 
52993,4.178 ,0.054 ,1.600 ,0.470 
52994,-4.007 ,0.054 ,1.600 ,0.261 
52995,2.229 ,0.054 ,1.600 ,0.282 
52996,-3.831 ,0.054 ,1.600 ,0.000 
52997,4.169 ,0.054 ,1.600 ,0.000 
52998,-1.831 ,0.054 ,1.600 ,0.000 
52999,4.233 ,0.054 ,1.600 ,0.458 
53000,2.169 ,0.054 ,1.600 ,0.000 
53001,0.169 ,0.054 ,1.600 ,0.000 
53002,-4.072 ,0.054 ,1.600 ,0.211 
53003,-4.615 ,0.054 ,1.600 ,0.291 
53004,-2.073 ,0.054 ,1.600 ,0.192 
53005,1.994 ,0.054 ,1.600 ,0.273 
53006,4.230 ,0.054 ,1.600 ,0.455 
53007,4.175 ,0.054 ,1.600 ,0.273 
53008,0.172 ,0.055 ,1.600 ,0.080 
53009,1.993 ,0.055 ,1.600 ,0.293 
53010,-4.490 ,0.055 ,1.600 ,0.264 
53011,0.178 ,0.055 ,1.600 ,0.254 
53012,-3.817 ,0.055 ,1.600 ,0.239 
53013,1.974 ,0.055 ,1.600 ,0.268 
53014,1.605 ,0.055 ,1.600 ,0.218 
53015,-11.712 ,0.055 ,1.600 ,0.468 
53016,1.781 ,0.055 ,1.600 ,0.171 
53017,-3.807 ,0.055 ,1.600 ,0.239 
53018,1.996 ,0.055 ,1.600 ,0.243 
53019,3.979 ,0.055 ,1.600 ,0.499 
53020,-3.805 ,0.055 ,1.600 ,0.238 
53021,1.899 ,0.055 ,1.600 ,0.179 
53022,-1.802 ,0.055 ,1.600 ,0.235 
53023,-2.596 ,0.055 ,1.600 ,0.272 
53024,4.281 ,0.055 ,1.600 ,0.512 
53025,-2.156 ,0.055 ,1.600 ,0.161 
53026,4.216 ,0.055 ,1.600 ,0.443 
53027,-4.420 ,0.055 ,1.600 ,0.244 
53028,-4.051 ,0.055 ,1.600 ,0.241 
53029,-2.080 ,0.055 ,1.600 ,0.184 
53030,-4.232 ,0.055 ,1.600 ,0.188 
53031,2.800 ,0.055 ,1.600 ,0.396 
53032,3.996 ,0.056 ,1.600 ,0.510 
53033,4.178 ,0.056 ,1.600 ,0.491 
53034,2.286 ,0.056 ,1.600 ,0.332 
53035,-1.805 ,0.056 ,1.600 ,0.236 
53036,3.991 ,0.056 ,1.600 ,0.502 
53037,1.994 ,0.056 ,1.600 ,0.302 
53038,-4.022 ,0.056 ,1.600 ,0.270 
53039,-2.031 ,0.056 ,1.600 ,0.268 
53040,2.254 ,0.056 ,1.600 ,0.308 
53041,-1.606 ,0.056 ,1.600 ,0.339 
53042,0.170 ,0.056 ,1.600 ,0.054 
53043,-0.035 ,0.056 ,1.600 ,0.265 
53044,-0.139 ,0.056 ,1.600 ,0.165 
53045,0.224 ,0.056 ,1.600 ,0.262 
53046,0.168 ,0.056 ,1.600 ,0.000 
53047,2.168 ,0.056 ,1.600 ,0.000 
53048,0.190 ,0.056 ,1.600 ,0.249 
53049,3.945 ,0.056 ,1.600 ,0.421 
53050,-1.832 ,0.056 ,1.600 ,0.000 
53051,-4.285 ,0.056 ,1.600 ,0.204 
53052,4.180 ,0.056 ,1.600 ,0.482 
53053,-2.571 ,0.056 ,1.600 ,0.267 
53054,1.992 ,0.056 ,1.600 ,0.305 
53055,-0.249 ,0.056 ,1.600 ,0.179 
53056,4.168 ,0.056 ,1.600 ,0.000 
53057,-3.832 ,0.056 ,1.600 ,0.000 
53058,1.926 ,0.056 ,1.600 ,0.208 
53059,4.232 ,0.056 ,1.600 ,0.462 
53060,-2.228 ,0.057 ,1.600 ,0.174 
53061,-1.818 ,0.057 ,1.600 ,0.246 
53062,-4.357 ,0.057 ,1.600 ,0.230 
53063,0.180 ,0.057 ,1.600 ,0.261 
53064,3.617 ,0.057 ,1.600 ,0.282 
53065,2.177 ,0.057 ,1.600 ,0.294 
53066,2.268 ,0.057 ,1.600 ,0.319 
53067,-2.361 ,0.057 ,1.600 ,0.208 
53068,2.202 ,0.057 ,1.600 ,0.267 
53069,3.872 ,0.057 ,1.600 ,0.286 
53070,-1.775 ,0.057 ,1.600 ,0.262 
53071,1.873 ,0.057 ,1.600 ,0.165 
53072,-1.779 ,0.057 ,1.600 ,0.259 
53073,-4.174 ,0.057 ,1.600 ,0.179 
53074,2.172 ,0.057 ,1.600 ,0.127 
53075,2.240 ,0.057 ,1.600 ,0.298 
53076,-2.004 ,0.057 ,1.600 ,0.298 
53077,0.206 ,0.057 ,1.600 ,0.253 
53078,-4.495 ,0.057 ,1.600 ,0.267 
53079,-0.023 ,0.058 ,1.600 ,0.277 
53080,-1.995 ,0.058 ,1.600 ,0.137 
53081,1.922 ,0.058 ,1.600 ,0.204 
53082,-4.290 ,0.058 ,1.600 ,0.207 
53083,-4.235 ,0.058 ,1.600 ,0.192 
53084,3.248 ,0.058 ,1.600 ,0.378 
53085,-4.046 ,0.058 ,1.600 ,0.260 
53086,-0.117 ,0.058 ,1.600 ,0.182 
53087,0.205 ,0.058 ,1.600 ,0.255 
53088,-2.709 ,0.058 ,1.600 ,0.321 
53089,-0.250 ,0.058 ,1.600 ,0.180 
53090,2.016 ,0.058 ,1.600 ,0.000 
53091,-1.984 ,0.058 ,1.600 ,0.000 
53092,-4.532 ,0.058 ,1.600 ,0.276 
53093,-4.066 ,0.058 ,1.600 ,0.238 
53094,3.910 ,0.058 ,1.600 ,0.359 
53095,2.260 ,0.058 ,1.600 ,0.316 
53096,-0.249 ,0.058 ,1.600 ,0.180 
53097,0.207 ,0.058 ,1.600 ,0.257 
53098,-3.823 ,0.058 ,1.600 ,0.280 
53099,4.236 ,0.058 ,1.600 ,0.468 
53100,3.983 ,0.059 ,1.600 ,0.543 
53101,-0.250 ,0.059 ,1.600 ,0.181 
53102,-0.250 ,0.059 ,1.600 ,0.181 
53103,-3.788 ,0.059 ,1.600 ,0.257 
53104,-2.340 ,0.059 ,1.600 ,0.205 
53105,-0.063 ,0.059 ,1.600 ,0.242 
53106,0.206 ,0.059 ,1.600 ,0.259 
53107,-3.752 ,0.059 ,1.600 ,0.287 
53108,2.341 ,0.059 ,1.600 ,0.360 
53109,-2.054 ,0.059 ,1.600 ,0.246 
53110,0.229 ,0.059 ,1.600 ,0.272 
53111,-4.229 ,0.059 ,1.600 ,0.194 
53112,1.956 ,0.059 ,1.600 ,0.273 
53113,-2.027 ,0.059 ,1.600 ,0.291 
53114,0.403 ,0.059 ,1.600 ,0.348 
53115,-4.100 ,0.059 ,1.600 ,0.209 
53116,-0.248 ,0.059 ,1.600 ,0.183 
53117,1.738 ,0.060 ,1.600 ,0.182 
53118,2.188 ,0.060 ,1.600 ,0.282 
53119,0.207 ,0.060 ,1.600 ,0.261 
53120,-3.983 ,0.060 ,1.600 ,0.000 
53121,0.017 ,0.060 ,1.600 ,0.000 
53122,4.017 ,0.060 ,1.600 ,0.000 
53123,-4.022 ,0.060 ,1.600 ,0.301 
53124,-3.783 ,0.060 ,1.600 ,0.266 
53125,3.732 ,0.060 ,1.600 ,0.262 
53126,1.982 ,0.060 ,1.600 ,0.317 
53127,3.899 ,0.060 ,1.600 ,0.341 
53128,4.016 ,0.060 ,1.600 ,0.055 
53129,-3.982 ,0.060 ,1.600 ,0.000 
53130,0.018 ,0.060 ,1.600 ,0.000 
53131,4.018 ,0.060 ,1.600 ,0.000 
53132,-3.724 ,0.060 ,1.600 ,0.307 
53133,2.007 ,0.060 ,1.600 ,0.244 
53134,4.375 ,0.060 ,1.600 ,0.567 
53135,-0.250 ,0.060 ,1.600 ,0.184 
53136,-2.011 ,0.060 ,1.600 ,0.314 
53137,-3.981 ,0.060 ,1.600 ,0.000 
53138,0.019 ,0.060 ,1.600 ,0.000 
53139,4.019 ,0.060 ,1.600 ,0.000 
53140,-4.481 ,0.060 ,1.600 ,0.263 
53141,0.321 ,0.060 ,1.600 ,0.329 
53142,-0.151 ,0.060 ,1.600 ,0.176 
53143,-0.011 ,0.060 ,1.600 ,0.305 
53144,-4.313 ,0.060 ,1.600 ,0.216 
53145,-2.237 ,0.060 ,1.600 ,0.181 
53146,-1.508 ,0.060 ,1.600 ,0.349 
53147,-4.493 ,0.060 ,1.600 ,0.267 
53148,2.019 ,0.060 ,1.600 ,0.000 
53149,-1.981 ,0.060 ,1.600 ,0.000 
53150,2.197 ,0.060 ,1.600 ,0.282 
53151,-4.020 ,0.060 ,1.600 ,0.308 
53152,4.187 ,0.060 ,1.600 ,0.487 
53153,-0.124 ,0.060 ,1.600 ,0.189 
53154,0.514 ,0.060 ,1.600 ,0.358 
53155,-2.035 ,0.060 ,1.600 ,0.291 
53156,0.018 ,0.060 ,1.600 ,0.029 
53157,4.017 ,0.061 ,1.600 ,0.062 
53158,-2.112 ,0.061 ,1.600 ,0.180 
53159,-4.052 ,0.061 ,1.600 ,0.271 
53160,-2.002 ,0.061 ,1.600 ,0.327 
53161,1.833 ,0.061 ,1.600 ,0.169 
53162,0.176 ,0.061 ,1.600 ,0.307 
53163,3.969 ,0.061 ,1.600 ,0.532 
53164,-1.778 ,0.061 ,1.600 ,0.269 
53165,-1.825 ,0.061 ,1.600 ,0.301 
53166,3.973 ,0.061 ,1.600 ,0.551 
53167,-1.701 ,0.061 ,1.600 ,0.316 
53168,-3.560 ,0.061 ,1.600 ,0.348 
53169,-3.454 ,0.061 ,1.600 ,0.352 
53170,-2.018 ,0.061 ,1.600 ,0.315 
53171,-1.284 ,0.061 ,1.600 ,0.350 
53172,-3.982 ,0.061 ,1.600 ,0.061 
53173,-4.497 ,0.061 ,1.600 ,0.270 
53174,-2.147 ,0.061 ,1.600 ,0.171 
53175,-4.106 ,0.061 ,1.600 ,0.217 
53176,3.861 ,0.061 ,1.600 ,0.300 
53177,0.200 ,0.062 ,1.600 ,0.272 
53178,-1.743 ,0.062 ,1.600 ,0.292 
53179,-0.636 ,0.062 ,1.600 ,0.288 
53180,4.289 ,0.062 ,1.600 ,0.524 
53181,2.179 ,0.062 ,1.600 ,0.327 
53182,3.816 ,0.062 ,1.600 ,0.279 
53183,1.406 ,0.062 ,1.600 ,0.286 
53184,-3.785 ,0.062 ,1.600 ,0.269 
53185,0.288 ,0.062 ,1.600 ,0.316 
53186,2.013 ,0.062 ,1.600 ,0.175 
53187,4.333 ,0.062 ,1.600 ,0.550 
53188,2.023 ,0.062 ,1.600 ,0.000 
53189,-1.977 ,0.062 ,1.600 ,0.000 
53190,-3.827 ,0.062 ,1.600 ,0.246 
53191,-0.005 ,0.062 ,1.600 ,0.322 
53192,2.172 ,0.062 ,1.600 ,0.241 
53193,-0.019 ,0.062 ,1.600 ,0.312 
53194,-3.770 ,0.062 ,1.600 ,0.280 
53195,2.391 ,0.062 ,1.600 ,0.373 
53196,2.175 ,0.062 ,1.600 ,0.344 
53197,2.554 ,0.062 ,1.600 ,0.395 
53198,3.721 ,0.062 ,1.600 ,0.272 
53199,4.201 ,0.062 ,1.600 ,0.473 
53200,-1.986 ,0.062 ,1.600 ,0.082 
53201,-4.131 ,0.062 ,1.600 ,0.200 
53202,-1.983 ,0.062 ,1.600 ,0.088 
53203,2.204 ,0.062 ,1.600 ,0.286 
53204,2.004 ,0.062 ,1.600 ,0.368 
53205,4.174 ,0.062 ,1.600 ,0.592 
53206,-3.836 ,0.062 ,1.600 ,0.000 
53207,4.164 ,0.062 ,1.600 ,0.000 
53208,2.164 ,0.062 ,1.600 ,0.000 
53209,-1.836 ,0.062 ,1.600 ,0.000 
53210,-4.796 ,0.062 ,1.600 ,0.343 
53211,-1.792 ,0.064 ,1.600 ,0.270 
53212,-3.780 ,0.064 ,1.600 ,0.279 
53213,3.993 ,0.067 ,1.600 ,0.639 
53214,-3.974 ,0.067 ,1.600 ,0.191 
53215,4.156 ,0.068 ,1.600 ,0.000 
53216,-1.790 ,0.070 ,1.600 ,0.287 
53217,0.164 ,0.062 ,1.600 ,0.000 
53218,-4.369 ,0.062 ,1.600 ,0.243 
53219,-1.818 ,0.063 ,1.600 ,0.284 
53220,0.223 ,0.063 ,1.600 ,0.278 
53221,4.001 ,0.063 ,1.600 ,0.623 
53222,-2.006 ,0.063 ,1.600 ,0.332 
53223,2.007 ,0.063 ,1.600 ,0.323 
53224,-0.112 ,0.063 ,1.600 ,0.204 
53225,-0.024 ,0.063 ,1.600 ,0.316 
53226,1.994 ,0.063 ,1.600 ,0.345 
53227,3.934 ,0.063 ,1.600 ,0.460 
53228,3.967 ,0.063 ,1.600 ,0.552 
53229,2.216 ,0.063 ,1.600 ,0.291 
53230,3.969 ,0.063 ,1.600 ,0.558 
53231,-2.042 ,0.063 ,1.600 ,0.289 
53232,1.965 ,0.063 ,1.600 ,0.316 
53233,2.019 ,0.063 ,1.600 ,0.108 
53234,-1.754 ,0.063 ,1.600 ,0.290 
53235,-1.771 ,0.063 ,1.600 ,0.275 
53236,8.444 ,0.063 ,1.600 ,0.693 
53237,4.200 ,0.063 ,1.600 ,0.477 
53238,0.785 ,0.063 ,1.600 ,0.364 
53239,4.200 ,0.064 ,1.600 ,0.478 
53240,-3.370 ,0.064 ,1.600 ,0.352 
53241,4.201 ,0.064 ,1.600 ,0.478 
53242,-4.010 ,0.064 ,1.600 ,0.338 
53243,-4.110 ,0.064 ,1.600 ,0.223 
53244,0.279 ,0.064 ,1.600 ,0.312 
53245,-1.828 ,0.064 ,1.600 ,0.289 
53246,4.200 ,0.064 ,1.600 ,0.479 
53247,2.219 ,0.064 ,1.600 ,0.296 
53248,4.199 ,0.064 ,1.600 ,0.482 
53249,-3.785 ,0.064 ,1.600 ,0.275 
53250,-3.640 ,0.064 ,1.600 ,0.337 
53251,-3.789 ,0.064 ,1.600 ,0.275 
53252,-3.762 ,0.064 ,1.600 ,0.288 
53253,1.970 ,0.064 ,1.600 ,0.327 
53254,-3.830 ,0.064 ,1.600 ,0.204 
53255,-4.029 ,0.064 ,1.600 ,0.318 
53256,-3.800 ,0.064 ,1.600 ,0.275 
53257,-2.062 ,0.064 ,1.600 ,0.258 
53258,-2.158 ,0.064 ,1.600 ,0.183 
53259,4.200 ,0.064 ,1.600 ,0.481 
53260,4.659 ,0.064 ,1.600 ,0.618 
53261,-0.078 ,0.064 ,1.600 ,0.254 
53262,-3.826 ,0.064 ,1.600 ,0.330 
53263,1.746 ,0.064 ,1.600 ,0.188 
53264,-4.610 ,0.064 ,1.600 ,0.297 
53265,3.080 ,0.064 ,1.600 ,0.388 
53266,-0.021 ,0.064 ,1.600 ,0.327 
53267,-3.814 ,0.064 ,1.600 ,0.289 
53268,1.672 ,0.064 ,1.600 ,0.209 
53269,2.177 ,0.065 ,1.600 ,0.343 
53270,3.968 ,0.065 ,1.600 ,0.571 
53271,1.904 ,0.065 ,1.600 ,0.220 
53272,2.030 ,0.065 ,1.600 ,0.000 
53273,-1.829 ,0.065 ,1.600 ,0.261 
53274,-3.970 ,0.065 ,1.600 ,0.000 
53275,4.030 ,0.065 ,1.600 ,0.000 
53276,0.171 ,0.065 ,1.600 ,0.242 
53277,-3.995 ,0.065 ,1.600 ,0.366 
53278,-2.012 ,0.065 ,1.600 ,0.339 
53279,2.221 ,0.065 ,1.600 ,0.300 
53280,4.256 ,0.065 ,1.600 ,0.502 
53281,-3.994 ,0.065 ,1.600 ,0.349 
53282,1.822 ,0.064 ,1.600 ,0.177 
53283,-1.588 ,0.064 ,1.600 ,0.344 
53284,-1.970 ,0.065 ,1.600 ,0.000 
53285,0.030 ,0.065 ,1.600 ,0.000 
53286,0.006 ,0.065 ,1.600 ,0.347 
53287,4.172 ,0.065 ,1.600 ,0.605 
53288,-4.036 ,0.065 ,1.600 ,0.314 
53289,-0.019 ,0.065 ,1.600 ,0.331 
53290,-2.610 ,0.065 ,1.600 ,0.277 
53291,-4.494 ,0.065 ,1.600 ,0.273 
53292,-2.200 ,0.065 ,1.600 ,0.180 
53293,4.199 ,0.065 ,1.600 ,0.487 
53294,3.971 ,0.065 ,1.600 ,0.580 
