nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
83051 ,-91.773 ,97.083 ,1.600 ,0.797 
83052 ,-49.365 ,97.083 ,1.600 ,0.680 
83053 ,0.636 ,97.083 ,1.600 ,0.606 
83054 ,50.636 ,97.083 ,1.600 ,0.681 
83055 ,58.227 ,97.083 ,1.600 ,0.736 
83056 ,108.227 ,97.083 ,1.600 ,1.068 
83057 ,194.213 ,97.165 ,1.600 ,1.416 
83058 ,-22.582 ,97.188 ,1.600 ,0.570 
83059 ,22.582 ,97.188 ,1.600 ,0.620 
83060 ,-77.418 ,97.188 ,1.600 ,0.644 
83061 ,72.582 ,97.188 ,1.600 ,0.774 
83062 ,-101.982 ,97.296 ,1.600 ,0.765 
83063 ,98.050 ,97.304 ,1.600 ,0.911 
83064 ,-1.950 ,97.304 ,1.600 ,0.598 
83065 ,-51.951 ,97.304 ,1.600 ,0.663 
83066 ,48.049 ,97.304 ,1.600 ,0.676 
83067 ,-152.939 ,97.306 ,1.600 ,0.251 
83068 ,-117.661 ,97.315 ,1.600 ,0.742 
83069 ,-89.472 ,97.332 ,1.600 ,0.806 
83070 ,-72.531 ,97.370 ,1.600 ,0.622 
83071 ,137.151 ,97.379 ,1.600 ,0.945 
83072 ,95.742 ,97.391 ,1.600 ,0.882 
83073 ,-4.257 ,97.391 ,1.600 ,0.583 
83074 ,142.588 ,97.425 ,1.600 ,1.045 
83075 ,-29.610 ,97.448 ,1.600 ,0.686 
83076 ,29.610 ,97.448 ,1.600 ,0.582 
83077 ,-79.610 ,97.448 ,1.600 ,0.720 
83078 ,115.585 ,97.460 ,1.600 ,1.465 
83079 ,-84.420 ,97.468 ,1.600 ,0.803 
83080 ,-115.602 ,97.497 ,1.600 ,0.747 
83081 ,122.582 ,97.498 ,1.600 ,1.726 
83082 ,117.989 ,97.500 ,1.600 ,1.555 
83083 ,-113.284 ,97.500 ,1.600 ,0.750 
83084 ,-82.011 ,97.500 ,1.600 ,0.773 
83085 ,-62.019 ,97.500 ,1.600 ,0.604 
83086 ,-59.488 ,97.500 ,1.600 ,0.615 
83087 ,-34.186 ,97.500 ,1.600 ,0.778 
83088 ,-32.011 ,97.500 ,1.600 ,0.749 
83089 ,-6.957 ,97.500 ,1.600 ,0.569 
83090 ,10.757 ,97.500 ,1.600 ,0.688 
83091 ,13.285 ,97.500 ,1.600 ,0.702 
83092 ,15.814 ,97.500 ,1.600 ,0.709 
83093 ,32.011 ,97.500 ,1.600 ,0.585 
83094 ,40.512 ,97.500 ,1.600 ,0.627 
83095 ,43.043 ,97.500 ,1.600 ,0.646 
83096 ,65.814 ,97.500 ,1.600 ,0.841 
83097 ,67.989 ,97.500 ,1.600 ,0.851 
83098 ,82.011 ,97.500 ,1.600 ,0.711 
83099 ,90.512 ,97.500 ,1.600 ,0.821 
83100 ,110.757 ,97.500 ,1.600 ,1.288 
83101 ,160.084 ,97.506 ,1.600 ,1.236 
83102 ,-104.380 ,97.559 ,1.600 ,0.758 
83103 ,-133.909 ,97.579 ,1.600 ,0.290 
83104 ,-391.252 ,97.604 ,1.600 ,1.466 
83105 ,-441.167 ,97.673 ,1.600 ,1.502 
83106 ,-69.877 ,97.813 ,1.600 ,0.593 
83107 ,-129.062 ,97.876 ,1.600 ,0.495 
83108 ,38.652 ,98.150 ,1.600 ,0.655 
83109 ,86.445 ,98.166 ,1.600 ,0.863 
83110 ,-119.713 ,98.192 ,1.600 ,0.738 
83111 ,88.531 ,98.237 ,1.600 ,0.911 
83112 ,-411.349 ,98.271 ,1.600 ,1.486 
83113 ,-13.717 ,98.325 ,1.600 ,0.563 
83114 ,-93.026 ,98.507 ,1.600 ,0.801 
83115 ,-95.248 ,98.516 ,1.600 ,0.787 
83116 ,106.924 ,98.572 ,1.600 ,1.488 
83117 ,-43.101 ,98.605 ,1.600 ,0.750 
83118 ,6.943 ,98.711 ,1.600 ,0.721 
83119 ,4.640 ,98.748 ,1.600 ,0.701 
83120 ,-291.640 ,98.753 ,1.600 ,1.320 
83121 ,-97.927 ,98.767 ,1.600 ,0.772 
83122 ,102.077 ,98.775 ,1.600 ,1.350 
83123 ,-26.140 ,98.799 ,1.600 ,0.647 
83124 ,-146.256 ,98.825 ,1.600 ,0.226 
83125 ,-477.187 ,98.995 ,1.600 ,1.537 
83126 ,132.500 ,99.058 ,1.600 ,0.884 
83127 ,-100.300 ,99.074 ,1.600 ,0.759 
83128 ,99.705 ,99.076 ,1.600 ,1.323 
83129 ,-279.812 ,99.140 ,1.600 ,1.285 
83130 ,-380.530 ,99.141 ,1.600 ,1.464 
83131 ,-24.245 ,99.150 ,1.600 ,0.607 
83132 ,74.215 ,99.175 ,1.600 ,0.960 
83133 ,-246.875 ,99.428 ,1.600 ,1.145 
83134 ,-2.585 ,99.523 ,1.600 ,0.650 
83135 ,-102.671 ,99.538 ,1.600 ,0.744 
83136 ,-19.541 ,99.643 ,1.600 ,0.559 
83137 ,69.541 ,99.643 ,1.600 ,1.046 
83138 ,19.541 ,99.643 ,1.600 ,0.784 
83139 ,-35.090 ,99.764 ,1.600 ,0.811 
83140 ,114.654 ,99.779 ,1.600 ,1.949 
83141 ,112.444 ,99.789 ,1.600 ,1.870 
83142 ,-37.563 ,99.819 ,1.600 ,0.786 
83143 ,-40.556 ,99.832 ,1.600 ,0.748 
83144 ,-85.401 ,99.838 ,1.600 ,0.828 
83145 ,-140.978 ,99.920 ,1.600 ,0.239 
83146 ,116.998 ,99.941 ,1.600 ,2.010 
83147 ,59.693 ,99.943 ,1.600 ,0.917 
83148 ,9.693 ,99.943 ,1.600 ,0.739 
83149 ,-83.003 ,99.973 ,1.600 ,0.828 
83150 ,-114.774 ,99.974 ,1.600 ,0.729 
83151 ,-30.743 ,99.986 ,1.600 ,0.786 
83152 ,-80.747 ,99.996 ,1.600 ,0.802 
83153 ,-112.249 ,99.996 ,1.600 ,0.729 
83154 ,125.000 ,99.997 ,1.600 ,1.057 
83155 ,123.177 ,99.998 ,1.600 ,1.408 
83156 ,-28.235 ,100.000 ,1.600 ,0.713 
83157 ,-485.000 ,100.000 ,1.600 ,1.561 
83158 ,-105.061 ,100.000 ,1.600 ,0.732 
83159 ,-67.710 ,100.000 ,1.600 ,0.565 
83160 ,-55.060 ,100.000 ,1.600 ,0.622 
83161 ,-17.710 ,100.000 ,1.600 ,0.551 
83162 ,-7.590 ,100.000 ,1.600 ,0.608 
83163 ,-5.060 ,100.000 ,1.600 ,0.625 
83164 ,12.652 ,100.000 ,1.600 ,0.768 
83165 ,17.710 ,100.000 ,1.600 ,0.795 
83166 ,42.409 ,100.000 ,1.600 ,0.728 
83167 ,65.181 ,100.000 ,1.600 ,1.003 
83168 ,89.878 ,100.000 ,1.600 ,1.160 
83169 ,92.409 ,100.000 ,1.600 ,1.210 
83170 ,245.000 ,100.000 ,1.600 ,1.544 
83171 ,71.765 ,100.000 ,1.600 ,1.044 
83172 ,78.235 ,100.000 ,1.600 ,0.958 
83173 ,30.748 ,100.001 ,1.600 ,0.640 
83174 ,80.747 ,100.005 ,1.600 ,0.978 
83175 ,33.012 ,100.008 ,1.600 ,0.653 
83176 ,83.003 ,100.027 ,1.600 ,1.011 
83177 ,35.210 ,100.048 ,1.600 ,0.670 
83178 ,-228.750 ,100.091 ,1.600 ,1.059 
83179 ,-161.216 ,100.178 ,1.600 ,0.374 
83180 ,-10.068 ,100.208 ,1.600 ,0.593 
83181 ,39.932 ,100.208 ,1.600 ,0.711 
83182 ,-107.316 ,100.219 ,1.600 ,0.727 
83183 ,-69.541 ,100.357 ,1.600 ,0.555 
83184 ,215.772 ,100.668 ,1.600 ,1.461 
83185 ,-93.583 ,100.668 ,1.600 ,0.763 
83186 ,103.537 ,100.684 ,1.600 ,1.608 
83187 ,3.537 ,100.684 ,1.600 ,0.681 
83188 ,-99.050 ,100.694 ,1.600 ,0.735 
83189 ,0.950 ,100.694 ,1.600 ,0.662 
83190 ,50.949 ,100.694 ,1.600 ,0.814 
83191 ,-120.140 ,100.727 ,1.600 ,0.733 
83192 ,-43.514 ,100.735 ,1.600 ,0.690 
83193 ,106.486 ,100.735 ,1.600 ,1.703 
83194 ,25.835 ,100.847 ,1.600 ,0.633 
83195 ,-25.831 ,100.880 ,1.600 ,0.618 
83196 ,-211.534 ,100.937 ,1.600 ,0.941 
83197 ,56.583 ,100.956 ,1.600 ,0.865 
83198 ,6.584 ,100.956 ,1.600 ,0.696 
83199 ,-74.036 ,100.970 ,1.600 ,0.568 
83200 ,98.946 ,100.980 ,1.600 ,1.479 
83201 ,-51.054 ,100.980 ,1.600 ,0.621 
83202 ,134.844 ,101.031 ,1.600 ,0.915 
83203 ,169.063 ,101.066 ,1.600 ,1.309 
83204 ,-132.246 ,101.113 ,1.600 ,0.476 
83205 ,-23.981 ,101.139 ,1.600 ,0.556 
83206 ,-76.083 ,101.251 ,1.600 ,0.623 
83207 ,185.208 ,101.542 ,1.600 ,1.396 
83208 ,-129.328 ,101.676 ,1.600 ,0.582 
83209 ,235.000 ,101.684 ,1.600 ,1.486 
83210 ,-315.834 ,101.820 ,1.600 ,1.418 
83211 ,-36.206 ,101.830 ,1.600 ,0.747 
83212 ,-452.172 ,101.982 ,1.600 ,1.524 
83213 ,-95.649 ,102.105 ,1.600 ,0.705 
83214 ,-86.707 ,102.173 ,1.600 ,0.751 
83215 ,19.877 ,102.187 ,1.600 ,0.748 
83216 ,-19.877 ,102.187 ,1.600 ,0.470 
83217 ,69.877 ,102.187 ,1.600 ,1.028 
83218 ,-52.896 ,102.386 ,1.600 ,0.555 
83219 ,-2.895 ,102.386 ,1.600 ,0.559 
83220 ,47.104 ,102.386 ,1.600 ,0.667 
83221 ,97.104 ,102.386 ,1.600 ,1.408 
83222 ,-84.460 ,102.414 ,1.600 ,0.759 
83223 ,122.582 ,102.498 ,1.600 ,1.401 
83224 ,120.165 ,102.499 ,1.600 ,1.784 
83225 ,117.989 ,102.500 ,1.600 ,1.825 
83226 ,-118.342 ,102.500 ,1.600 ,0.694 
83227 ,-110.754 ,102.500 ,1.600 ,0.663 
83228 ,-108.224 ,102.500 ,1.600 ,0.661 
83229 ,-105.694 ,102.500 ,1.600 ,0.660 
83230 ,-82.011 ,102.500 ,1.600 ,0.769 
83231 ,-67.989 ,102.500 ,1.600 ,0.483 
83232 ,-65.814 ,102.500 ,1.600 ,0.486 
83233 ,-63.284 ,102.500 ,1.600 ,0.495 
83234 ,-60.755 ,102.500 ,1.600 ,0.507 
83235 ,-55.694 ,102.500 ,1.600 ,0.533 
83236 ,-32.011 ,102.500 ,1.600 ,0.776 
83237 ,-17.077 ,102.500 ,1.600 ,0.464 
83238 ,-13.283 ,102.500 ,1.600 ,0.488 
83239 ,-8.223 ,102.500 ,1.600 ,0.519 
83240 ,-5.693 ,102.500 ,1.600 ,0.535 
83241 ,12.019 ,102.500 ,1.600 ,0.675 
83242 ,32.011 ,102.500 ,1.600 ,0.533 
83243 ,36.716 ,102.500 ,1.600 ,0.580 
83244 ,41.776 ,102.500 ,1.600 ,0.618 
83245 ,44.306 ,102.500 ,1.600 ,0.635 
83246 ,67.077 ,102.500 ,1.600 ,0.910 
83247 ,82.011 ,102.500 ,1.600 ,1.046 
83248 ,89.246 ,102.500 ,1.600 ,1.216 
83249 ,94.306 ,102.500 ,1.600 ,1.333 
83250 ,34.431 ,102.509 ,1.600 ,0.557 
83251 ,-90.986 ,102.525 ,1.600 ,0.696 
83252 ,84.421 ,102.532 ,1.600 ,1.104 
83253 ,29.610 ,102.552 ,1.600 ,0.502 
83254 ,79.609 ,102.552 ,1.600 ,0.983 
83255 ,-79.610 ,102.552 ,1.600 ,0.779 
83256 ,-70.391 ,102.552 ,1.600 ,0.487 
83257 ,131.113 ,102.615 ,1.600 ,0.830 
83258 ,59.258 ,102.699 ,1.600 ,0.758 
83259 ,9.259 ,102.699 ,1.600 ,0.636 
83260 ,-40.741 ,102.699 ,1.600 ,0.646 
83261 ,109.259 ,102.699 ,1.600 ,1.722 
83262 ,102.254 ,102.723 ,1.600 ,1.549 
83263 ,2.254 ,102.723 ,1.600 ,0.578 
83264 ,22.582 ,102.812 ,1.600 ,0.638 
83265 ,27.418 ,102.812 ,1.600 ,0.482 
83266 ,-27.418 ,102.812 ,1.600 ,0.654 
83267 ,77.418 ,102.812 ,1.600 ,0.944 
83268 ,-77.418 ,102.812 ,1.600 ,0.655 
83269 ,-120.820 ,102.863 ,1.600 ,0.723 
83270 ,104.891 ,102.874 ,1.600 ,1.610 
83271 ,4.891 ,102.874 ,1.600 ,0.589 
83272 ,54.890 ,102.874 ,1.600 ,0.696 
83273 ,-100.316 ,102.917 ,1.600 ,0.651 
83274 ,-93.358 ,102.917 ,1.600 ,0.671 
83275 ,-50.317 ,102.917 ,1.600 ,0.550 
83276 ,-0.316 ,102.917 ,1.600 ,0.550 
83277 ,49.683 ,102.917 ,1.600 ,0.648 
83278 ,-149.395 ,102.929 ,1.600 ,0.334 
83279 ,-256.806 ,102.995 ,1.600 ,1.258 
83280 ,-43.053 ,103.104 ,1.600 ,0.603 
83281 ,75.000 ,103.125 ,1.600 ,0.898 
83282 ,-127.464 ,103.208 ,1.600 ,0.643 
83283 ,57.182 ,103.306 ,1.600 ,0.665 
83284 ,7.182 ,103.306 ,1.600 ,0.579 
83285 ,-74.968 ,103.361 ,1.600 ,0.496 
83286 ,-122.361 ,103.388 ,1.600 ,0.718 
83287 ,-134.290 ,103.736 ,1.600 ,0.371 
83288 ,127.824 ,104.003 ,1.600 ,0.717 
83289 ,-167.910 ,104.054 ,1.600 ,0.593 
83290 ,26.656 ,104.327 ,1.600 ,0.371 
83291 ,-138.125 ,104.547 ,1.600 ,0.253 
83292 ,-237.628 ,104.602 ,1.600 ,1.209 
83293 ,-125.000 ,104.688 ,1.600 ,0.639 
83294 ,133.888 ,104.967 ,1.600 ,0.892 
83295 ,-121.500 ,105.000 ,1.600 ,0.000 
83296 ,-118.974 ,105.000 ,1.600 ,0.000 
83297 ,-113.916 ,105.000 ,1.600 ,0.000 
83298 ,-111.387 ,105.000 ,1.600 ,0.000 
83299 ,-108.857 ,105.000 ,1.600 ,0.000 
83300 ,-101.266 ,105.000 ,1.600 ,0.000 
83301 ,-93.675 ,105.000 ,1.600 ,0.000 
83302 ,-88.614 ,105.000 ,1.600 ,0.000 
83303 ,-83.554 ,105.000 ,1.600 ,0.000 
83304 ,-78.500 ,105.000 ,1.600 ,0.000 
83305 ,-71.500 ,105.000 ,1.600 ,0.000 
83306 ,-68.975 ,105.000 ,1.600 ,0.000 
83307 ,-63.917 ,105.000 ,1.600 ,0.000 
83308 ,-58.858 ,105.000 ,1.600 ,0.000 
83309 ,-56.328 ,105.000 ,1.600 ,0.000 
83310 ,-48.736 ,105.000 ,1.600 ,0.000 
83311 ,-43.676 ,105.000 ,1.600 ,0.000 
83312 ,-38.615 ,105.000 ,1.600 ,0.000 
83313 ,-33.554 ,105.000 ,1.600 ,0.000 
83314 ,-31.025 ,105.000 ,1.600 ,0.000 
83315 ,-28.500 ,105.000 ,1.600 ,0.000 
83316 ,-21.500 ,105.000 ,1.600 ,0.000 
83317 ,-16.445 ,105.000 ,1.600 ,0.000 
83318 ,-11.386 ,105.000 ,1.600 ,0.000 
83319 ,-1.266 ,105.000 ,1.600 ,0.000 
83320 ,6.325 ,105.000 ,1.600 ,0.000 
83321 ,8.855 ,105.000 ,1.600 ,0.000 
83322 ,16.445 ,105.000 ,1.600 ,0.000 
83323 ,28.500 ,105.000 ,1.600 ,0.000 
83324 ,36.083 ,105.000 ,1.600 ,0.000 
83325 ,38.613 ,105.000 ,1.600 ,0.000 
83326 ,41.143 ,105.000 ,1.600 ,0.000 
83327 ,43.673 ,105.000 ,1.600 ,0.000 
83328 ,48.733 ,105.000 ,1.600 ,0.000 
83329 ,51.263 ,105.000 ,1.600 ,0.000 
83330 ,58.853 ,105.000 ,1.600 ,0.000 
83331 ,61.384 ,105.000 ,1.600 ,0.000 
83332 ,63.914 ,105.000 ,1.600 ,0.000 
83333 ,66.444 ,105.000 ,1.600 ,0.000 
83334 ,71.500 ,105.000 ,1.600 ,0.000 
83335 ,78.500 ,105.000 ,1.600 ,0.000 
83336 ,83.553 ,105.000 ,1.600 ,0.000 
83337 ,86.083 ,105.000 ,1.600 ,0.000 
83338 ,98.734 ,105.000 ,1.600 ,0.000 
83339 ,101.264 ,105.000 ,1.600 ,0.000 
83340 ,103.794 ,105.000 ,1.600 ,0.000 
83341 ,106.325 ,105.000 ,1.600 ,0.000 
83342 ,111.386 ,105.000 ,1.600 ,0.000 
83343 ,116.446 ,105.000 ,1.600 ,0.000 
83344 ,118.975 ,105.000 ,1.600 ,0.000 
83345 ,121.500 ,105.000 ,1.600 ,0.000 
83346 ,-405.969 ,105.389 ,1.600 ,1.506 
83347 ,73.244 ,105.435 ,1.600 ,0.449 
83348 ,208.514 ,105.518 ,1.600 ,1.445 
83349 ,-127.256 ,105.552 ,1.600 ,0.581 
83350 ,-26.750 ,105.625 ,1.600 ,0.398 
83351 ,-76.750 ,105.625 ,1.600 ,0.341 
83352 ,200.000 ,105.625 ,1.600 ,1.433 
83353 ,-204.434 ,105.702 ,1.600 ,1.032 
83354 ,76.884 ,105.899 ,1.600 ,0.302 
83355 ,177.500 ,105.937 ,1.600 ,1.364 
83356 ,25.292 ,105.989 ,1.600 ,0.259 
83357 ,75.292 ,105.990 ,1.600 ,0.324 
83358 ,-74.708 ,105.990 ,1.600 ,0.308 
83359 ,-123.250 ,106.111 ,1.600 ,0.407 
83360 ,-185.599 ,106.120 ,1.600 ,0.923 
83361 ,-397.261 ,106.294 ,1.600 ,1.501 
83362 ,130.000 ,106.350 ,1.600 ,0.744 
83363 ,225.339 ,106.360 ,1.600 ,1.473 
83364 ,161.682 ,106.474 ,1.600 ,1.277 
83365 ,123.250 ,106.580 ,1.600 ,0.779 
83366 ,-274.638 ,107.154 ,1.600 ,1.387 
83367 ,192.033 ,107.183 ,1.600 ,1.420 
83368 ,-125.000 ,107.222 ,1.600 ,0.343 
83369 ,147.500 ,107.341 ,1.600 ,1.152 
83370 ,-134.666 ,107.422 ,1.600 ,0.235 
83371 ,125.000 ,107.495 ,1.600 ,0.553 
83372 ,21.500 ,107.499 ,1.600 ,0.000 
83373 ,78.500 ,107.500 ,1.600 ,0.000 
83374 ,28.500 ,107.500 ,1.600 ,0.000 
83375 ,-21.500 ,107.500 ,1.600 ,0.000 
83376 ,-127.969 ,107.685 ,1.600 ,0.456 
83377 ,127.288 ,107.785 ,1.600 ,0.629 
83378 ,-474.087 ,107.803 ,1.600 ,1.559 
83379 ,-352.708 ,107.946 ,1.600 ,1.478 
83380 ,-443.492 ,108.068 ,1.600 ,1.531 
83381 ,73.590 ,108.185 ,1.600 ,0.121 
83382 ,-385.891 ,108.188 ,1.600 ,1.497 
83383 ,-73.527 ,108.202 ,1.600 ,0.290 
83384 ,-23.508 ,108.246 ,1.600 ,0.324 
83385 ,-324.369 ,108.276 ,1.600 ,1.464 
83386 ,-26.397 ,108.551 ,1.600 ,0.242 
83387 ,-76.397 ,108.552 ,1.600 ,0.247 
83388 ,76.393 ,108.557 ,1.600 ,0.153 
83389 ,23.994 ,108.645 ,1.600 ,0.168 
83390 ,-123.250 ,108.646 ,1.600 ,0.303 
83391 ,123.250 ,108.747 ,1.600 ,0.665 
83392 ,-307.044 ,108.976 ,1.600 ,1.455 
83393 ,-162.486 ,109.013 ,1.600 ,0.812 
83394 ,-130.749 ,109.047 ,1.600 ,0.318 
83395 ,-296.974 ,109.454 ,1.600 ,1.448 
83396 ,-285.612 ,109.663 ,1.600 ,1.437 
83397 ,-139.062 ,109.789 ,1.600 ,0.418 
83398 ,-125.000 ,109.793 ,1.600 ,0.412 
83399 ,21.500 ,109.999 ,1.600 ,0.000 
83400 ,-28.500 ,110.000 ,1.600 ,0.000 
83401 ,-21.500 ,110.000 ,1.600 ,0.000 
83402 ,121.500 ,110.000 ,1.600 ,0.000 
83403 ,78.500 ,110.001 ,1.600 ,0.000 
83404 ,28.500 ,110.001 ,1.600 ,0.000 
83405 ,-78.500 ,110.001 ,1.600 ,0.000 
83406 ,-376.007 ,110.164 ,1.600 ,1.497 
83407 ,-230.012 ,110.448 ,1.600 ,1.303 
83408 ,-415.558 ,110.485 ,1.600 ,1.520 
83409 ,-248.750 ,110.508 ,1.600 ,1.357 
83410 ,154.838 ,110.601 ,1.600 ,1.249 
83411 ,132.683 ,111.097 ,1.600 ,0.920 
83412 ,-123.250 ,111.180 ,1.600 ,0.334 
83413 ,123.250 ,111.247 ,1.600 ,0.921 
83414 ,170.000 ,111.249 ,1.600 ,1.340 
83415 ,185.000 ,111.250 ,1.600 ,1.398 
83416 ,-23.943 ,111.268 ,1.600 ,0.262 
83417 ,-73.943 ,111.269 ,1.600 ,0.255 
83418 ,-333.456 ,111.292 ,1.600 ,1.482 
83419 ,73.602 ,111.439 ,1.600 ,0.118 
83420 ,76.471 ,111.718 ,1.600 ,0.148 
83421 ,23.594 ,111.732 ,1.600 ,0.239 
83422 ,-76.515 ,111.741 ,1.600 ,0.328 
83423 ,135.639 ,112.321 ,1.600 ,1.022 
83424 ,127.342 ,112.359 ,1.600 ,0.930 
83425 ,-125.000 ,112.359 ,1.600 ,0.385 
83426 ,-134.990 ,112.360 ,1.600 ,0.542 
83427 ,-169.184 ,112.478 ,1.600 ,1.083 
83428 ,125.000 ,112.494 ,1.600 ,1.013 
83429 ,78.500 ,112.501 ,1.600 ,0.000 
83430 ,-121.500 ,112.501 ,1.600 ,0.000 
83431 ,-78.500 ,112.501 ,1.600 ,0.000 
83432 ,71.500 ,112.501 ,1.600 ,0.000 
83433 ,130.419 ,112.633 ,1.600 ,0.944 
83434 ,-314.987 ,112.791 ,1.600 ,1.483 
83435 ,216.250 ,112.865 ,1.600 ,1.454 
83436 ,-259.504 ,112.881 ,1.600 ,1.427 
83437 ,-436.515 ,112.953 ,1.600 ,1.537 
83438 ,-238.557 ,113.150 ,1.600 ,1.378 
83439 ,234.622 ,113.480 ,1.600 ,1.484 
83440 ,-404.324 ,113.627 ,1.600 ,1.513 
83441 ,-123.250 ,113.708 ,1.600 ,0.494 
83442 ,-73.164 ,113.729 ,1.600 ,0.367 
83443 ,123.250 ,113.747 ,1.600 ,1.434 
83444 ,-25.000 ,113.750 ,1.600 ,0.344 
83445 ,23.093 ,113.782 ,1.600 ,0.341 
83446 ,-128.340 ,113.971 ,1.600 ,0.627 
83447 ,-74.968 ,114.083 ,1.600 ,0.483 
83448 ,147.312 ,114.101 ,1.600 ,1.212 
83449 ,-190.432 ,114.239 ,1.600 ,1.269 
83450 ,-268.472 ,114.359 ,1.600 ,1.462 
83451 ,-76.750 ,114.375 ,1.600 ,0.572 
83452 ,-154.702 ,114.560 ,1.600 ,1.144 
83453 ,132.473 ,114.633 ,1.600 ,1.067 
83454 ,205.750 ,114.728 ,1.600 ,1.435 
83455 ,-125.000 ,114.915 ,1.600 ,0.796 
83456 ,125.000 ,114.994 ,1.600 ,1.404 
83457 ,-121.500 ,115.000 ,1.600 ,0.000 
83458 ,-118.973 ,115.000 ,1.600 ,0.000 
83459 ,-113.919 ,115.000 ,1.600 ,0.000 
83460 ,-111.391 ,115.000 ,1.600 ,0.000 
83461 ,-108.862 ,115.000 ,1.600 ,0.000 
83462 ,-106.333 ,115.000 ,1.600 ,0.000 
83463 ,-103.804 ,115.000 ,1.600 ,0.000 
83464 ,-101.273 ,115.000 ,1.600 ,0.000 
83465 ,-98.742 ,115.000 ,1.600 ,0.000 
83466 ,-91.145 ,115.000 ,1.600 ,0.000 
83467 ,-86.083 ,115.000 ,1.600 ,0.000 
83468 ,-81.027 ,115.000 ,1.600 ,0.000 
83469 ,-71.500 ,115.000 ,1.600 ,0.000 
83470 ,-68.974 ,115.000 ,1.600 ,0.000 
83471 ,-63.919 ,115.000 ,1.600 ,0.000 
83472 ,-58.863 ,115.000 ,1.600 ,0.000 
83473 ,-56.334 ,115.000 ,1.600 ,0.000 
83474 ,-51.273 ,115.000 ,1.600 ,0.000 
83475 ,-48.742 ,115.000 ,1.600 ,0.000 
83476 ,-46.210 ,115.000 ,1.600 ,0.000 
83477 ,-43.677 ,115.000 ,1.600 ,0.000 
83478 ,-41.143 ,115.000 ,1.600 ,0.000 
83479 ,-38.612 ,115.000 ,1.600 ,0.000 
83480 ,-36.082 ,115.000 ,1.600 ,0.000 
83481 ,-33.554 ,115.000 ,1.600 ,0.000 
83482 ,-28.500 ,115.000 ,1.600 ,0.000 
83483 ,-16.447 ,115.000 ,1.600 ,0.000 
83484 ,-11.391 ,115.000 ,1.600 ,0.000 
83485 ,-8.863 ,115.000 ,1.600 ,0.000 
83486 ,-6.334 ,115.000 ,1.600 ,0.000 
83487 ,-3.804 ,115.000 ,1.600 ,0.000 
83488 ,-1.273 ,115.000 ,1.600 ,0.000 
83489 ,13.918 ,115.000 ,1.600 ,0.000 
83490 ,16.446 ,115.000 ,1.600 ,0.000 
83491 ,21.500 ,115.000 ,1.600 ,0.000 
83492 ,28.500 ,115.000 ,1.600 ,0.000 
83493 ,31.027 ,115.000 ,1.600 ,0.000 
83494 ,36.081 ,115.000 ,1.600 ,0.000 
83495 ,38.609 ,115.000 ,1.600 ,0.000 
83496 ,41.138 ,115.000 ,1.600 ,0.000 
83497 ,43.667 ,115.000 ,1.600 ,0.000 
83498 ,61.388 ,115.000 ,1.600 ,0.000 
83499 ,63.918 ,115.000 ,1.600 ,0.000 
83500 ,78.500 ,115.000 ,1.600 ,0.000 
83501 ,86.081 ,115.000 ,1.600 ,0.000 
83502 ,91.137 ,115.000 ,1.600 ,0.000 
83503 ,93.666 ,115.000 ,1.600 ,0.000 
83504 ,101.258 ,115.000 ,1.600 ,0.000 
83505 ,106.323 ,115.000 ,1.600 ,0.000 
83506 ,108.857 ,115.000 ,1.600 ,0.000 
83507 ,111.388 ,115.000 ,1.600 ,0.000 
83508 ,113.918 ,115.000 ,1.600 ,0.000 
83509 ,116.446 ,115.000 ,1.600 ,0.000 
83510 ,118.974 ,115.000 ,1.600 ,0.000 
83511 ,121.500 ,115.000 ,1.600 ,0.000 
83512 ,162.004 ,115.333 ,1.600 ,1.315 
83513 ,129.304 ,115.342 ,1.600 ,1.132 
83514 ,-131.800 ,115.636 ,1.600 ,1.055 
83515 ,136.600 ,115.808 ,1.600 ,1.127 
83516 ,177.137 ,115.872 ,1.600 ,1.373 
83517 ,226.570 ,115.924 ,1.600 ,1.468 
83518 ,-23.868 ,115.927 ,1.600 ,0.818 
83519 ,-201.690 ,115.956 ,1.600 ,1.330 
83520 ,-73.609 ,115.999 ,1.600 ,0.935 
83521 ,76.425 ,116.012 ,1.600 ,0.231 
83522 ,-393.194 ,116.277 ,1.600 ,1.513 
83523 ,122.911 ,116.361 ,1.600 ,1.872 
83524 ,-343.186 ,116.367 ,1.600 ,1.502 
83525 ,195.156 ,116.368 ,1.600 ,1.419 
83526 ,-126.896 ,116.501 ,1.600 ,1.276 
83527 ,-221.553 ,116.644 ,1.600 ,1.398 
83528 ,-27.315 ,116.652 ,1.600 ,0.973 
83529 ,-277.491 ,116.801 ,1.600 ,1.492 
83530 ,-473.906 ,116.902 ,1.600 ,1.553 
83531 ,-94.841 ,116.917 ,1.600 ,1.160 
83532 ,55.160 ,116.919 ,1.600 ,0.579 
83533 ,-50.110 ,116.919 ,1.600 ,1.112 
83534 ,-75.556 ,117.081 ,1.600 ,1.133 
83535 ,25.548 ,117.082 ,1.600 ,0.850 
83536 ,74.454 ,117.082 ,1.600 ,0.329 
83537 ,102.379 ,117.152 ,1.600 ,0.584 
83538 ,-292.917 ,117.155 ,1.600 ,1.502 
83539 ,-179.896 ,117.255 ,1.600 ,1.318 
